;Sec;Wind;Rpm;Lambda;Cp;Power;Torque;LoadTorque;JTorque;
3500;350;0;70,2478331109417;0;0;0;0;0,340861158711044;-0,0107188682431381;
3510;351;0;69,5697349245105;0;0;0;0;0,337570846066358;-0,0106153996406988;
3520;352;0;68,8981823798461;0;0;0;0;0,334312294615407;-0,0105129298145759;
3530;353;0;68,2331122922549;0;0;0;0;0,331085197769269;-0,010411449123632;
3540;354;0;67,5744620869615;0;0;0;0;0,327889251898497;-0,0103109480198089;
3550;355;0;66,922169793221;0;0;0;0;0,324724156304567;-0,0102114170472065;
3560;356;0;66,2761740384885;0;0;0;0;0,321589613191574;-0,0101128468412104;
3570;357;0;65,6364140426446;0;0;0;0;0,318485327638225;-0,0100152281275938;
3580;358;0;65,0028296122768;0;0;0;0;0,315411007570086;-0,00991855172165446;
3590;359;0;64,3753611350161;0;0;0;0;0,312366363732089;-0,00982280852735906;
3600;360;0;63,7539495739283;0;0;0;0;0,309351109661343;-0,00972798953646548;
3610;361;0;63,1385364619589;0;0;0;0;0,306364961660158;-0,00963408582769265;
3620;362;0;62,5290638964328;0;0;0;0;0,303407638769362;-0,00954108856587865;
3630;363;0;61,9254745336057;0;0;0;0;0,300478862741865;-0,00944898900114399;
3640;364;0;61,3277115832694;0;0;0;0;0,297578358016481;-0,00935777846807229;
3650;365;0;60,7357188034079;0;0;0;0;0,294705851692003;-0,00926744838488958;
3660;366;0;60,1494404949062;0;0;0;0;0,291861073501513;-0,00917799025267163;
3670;367;0;59,5688214963097;0;0;0;0;0,289043755786978;-0,00908939565451927;
3680;368;0;58,9938071786339;0;0;0;0;0,286253633474041;-0,00900165625479366;
3690;369;0;58,4243434402246;0;0;0;0;0,283490444047093;-0,0089147637983169;
3700;370;0;57,8603767016679;0;0;0;0;0,280753927524578;-0,00882871010959274;
3710;371;0;57,3018539007487;0;0;0;0;0,278043826434523;-0,00874348709204709;
3720;372;0;56,7487224874583;0;0;0;0;0,275359885790323;-0,00865908672725535;
3730;373;0;56,2009304190501;0;0;0;0;0,272701853066728;-0,00857550107420835;
3740;374;0;55,6584261551432;0;0;0;0;0,270069478176119;-0,00849272226853293;
3750;375;0;55,1211586528728;0;0;0;0;0,267462513444946;-0,00841074252178187;
3760;376;0;54,5890773620881;0;0;0;0;0,264880713590436;-0,00832955412068914;
3770;377;0;54,0621322205956;0;0;0;0;0,262323835697523;-0,00824914942644117;
3780;378;0;53,5402736494494;0;0;0;0;0,259791639195987;-0,00816952087395606;
3790;379;0;53,0234525482862;0;0;0;0;0,257283885837808;-0,00809066097118949;
3800;380;0;52,5116202907056;0;0;0;0;0,254800339674766;-0,0080125622984113;
3810;381;0;52,0047287196951;0;0;0;0;0,252340767036239;-0,00793521750751003;
3820;382;0;51,5027301430987;0;0;0;0;0,249904936507208;-0,00785861932130949;
3830;383;0;51,0055773291302;0;0;0;0;0,247492618906492;-0,00778276053287863;
3840;384;0;50,513223501929;0;0;0;0;0,245103587265178;-0,00770763400485741;
3850;385;0;50,0256223371592;0;0;0;0;0,242737616805281;-0,00763323266877469;
3860;386;0;49,5427279576507;0;0;0;0;0,240394484918574;-0,00755954952439675;
3870;387;0;49,0644949290833;0;0;0;0;0,23807397114566;-0,00748657763906246;
3880;388;0;48,5908782557116;0;0;0;0;0,235775857155221;-0,0074143101470292;
3890;389;0;48,1218333761313;0;0;0;0;0,233499926723475;-0,00734274024883463;
3900;390;0;47,6573161590868;0;0;0;0;0,231245965713846;-0,00727186121063861;
3910;391;0;47,1972828993189;0;0;0;0;0,229013762056796;-0,00720166636361563;
3920;392;0;46,7416903134527;0;0;0;0;0,226803105729885;-0,00713214910330739;
3930;393;0;46,2904955359252;0;0;0;0;0,224613788738007;-0,00706330288900991;
3940;394;0;45,843656114952;0;0;0;0;0,222445605093821;-0,00699512124315405;
3950;395;0;45,4011300085334;0;0;0;0;0,220298350798367;-0,00692759775070328;
3960;396;0;44,9628755804987;0;0;0;0;0,218171823821882;-0,0068607260585356;
3970;397;0;44,5288515965885;0;0;0;0;0,216065824084773;-0,00679449987486924;
3980;398;0;44,0990172205754;0;0;0;0;0,213980153438816;-0,00672891296864186;
3990;399;0;43,6733320104217;0;0;0;0;0,211914615648489;-0,00666395916895102;
4000;400;0;43,2517559144743;0;0;0;0;0,209869016372529;-0,00659963236445327;
4010;401;0;42,8342492676963;0;0;0;0;0,207843163145632;-0,00653592650280199;
4020;402;0;42,420772787935;0;0;0;0;0,205836865360352;-0,00647283559007317;
4030;403;0;42,0112875722262;0;0;0;0;0,203849934249167;-0,00641035369019916;
4040;404;0;41,6057550931335;0;0;0;0;0,201882182866711;-0,00634847492441981;
4050;405;0;41,2041371951238;0;0;0;0;0,199933426072199;-0,00628719347071227;
4060;406;0;40,8063960909768;0;0;0;0;0,198003480511994;-0,00622650356325938;
4070;407;0;40,4124943582303;0;0;0;0;0,196092164602359;-0,00616639949190212;
4080;408;0;40,0223949356588;0;0;0;0;0,194199298512383;-0,0061068756015934;
4090;409;0;39,6360611197866;0;0;0;0;0,192324704147035;-0,00604792629189044;
4100;410;0;39,2534565614345;0;0;0;0;0,190468205130446;-0,00598954601639123;
4110;411;0;38,8745452622998;0;0;0;0;0,188629626789278;-0,00593172928224561;
4120;412;0;38,4992915715692;0;0;0;0;0,18680879613631;-0,00587447064962232;
4130;413;0;38,1276601825648;0;0;0;0;0,185005541854153;-0,00581776473120077;
4140;414;0;37,7596161294218;0;0;0;0;0,183219694279143;-0,00576160619166011;
4150;415;0;37,3951247837989;0;0;0;0;0,181451085385357;-0,00570598974718828;
4160;416;0;37,0341518516201;0;0;0;0;0,179699548768826;-0,00565091016497177;
4170;417;0;36,6766633698481;0;0;0;0;0,177964919631863;-0,00559636226271198;
4180;418;0;36,3226257032888;0;0;0;0;0,176247034767569;-0,00554234090813233;
4190;419;0;35,9720055414267;0;0;0;0;0,174545732544467;-0,00548884101849922;
4200;420;0;35,6247698952906;0;0;0;0;0,1728608528913;-0,00543585756014187;
4210;421;0;35,2808860943501;0;0;0;0;0,171192237281969;-0,00538338554798257;
4220;422;0;34,9403217834413;0;0;0;0;0,169539728720622;-0,00533142004505716;
4230;423;0;34,6030449197228;0;0;0;0;0,167903171726871;-0,005279956162066;
4240;424;0;34,269023769661;0;0;0;0;0,166282412321179;-0,00522898905689839;
4250;425;0;33,9382269060442;0;0;0;0;0,164677298010361;-0,00517851393418756;
4260;426;0;33,6106232050256;0;0;0;0;0,163087677773238;-0,00512852604485836;
4270;427;0;33,2861818431952;0;0;0;0;0,161513402046431;-0,00507902068567434;
4280;428;0;32,9648722946794;0;0;0;0;0,159954322710288;-0,00502999319880071;
4290;429;0;32,6466643282691;0;0;0;0;0,158410293074948;-0,00498143897136338;
4300;430;0;32,3315280045755;0;0;0;0;0,156881167866537;-0,00493335343501733;
4310;431;0;32,0194336732125;0;0;0;0;0,155366803213502;-0,00488573206551557;
4320;432;0;31,710351970008;0;0;0;0;0,153867056633073;-0,00483857038228153;
4330;433;0;31,4042538142399;0;0;0;0;0,152381787017858;-0,00479186394799203;
4340;434;0;31,1011104059012;0;0;0;0;0,150910854622565;-0,00474560836815696;
4350;435;0;30,8008932229892;0;0;0;0;0,149454121050859;-0,0046997992907023;
4360;436;0;30,5035740188226;0;0;0;0;0,148011449242333;-0,0046544324055684;
4370;437;0;30,2091248193837;0;0;0;0;0,146582703459615;-0,00460950344429967;
4380;438;0;29,9175179206862;0;0;0;0;0,145167749275603;-0,00456500817964089;
4390;439;0;29,6287258861689;0;0;0;0;0,143766453560806;-0,00452094242514689;
4400;440;0;29,342721544114;0;0;0;0;0,142378684470828;-0,00447730203477947;
4410;441;0;29,0594779850907;0;0;0;0;0,14100431143396;-0,00443408290252378;
4420;442;0;28,7789685594233;0;0;0;0;0,13964320513889;-0,00439128096200059;
4430;443;0;28,5011668746839;0;0;0;0;0,138295237522541;-0,00434889218608392;
4440;444;0;28,2260467932093;0;0;0;0;0,136960281758028;-0,00430691258651605;
4450;445;0;27,9535824296414;0;0;0;0;0,135638212242708;-0,0042653382135478;
4460;446;0;27,683748148492;0;0;0;0;0,13432890458638;-0,00422416515554747;
4470;447;0;27,4165185617307;0;0;0;0;0,133032235599574;-0,0041833895386445;
4480;448;0;27,1518685263964;0;0;0;0;0,131748083281958;-0,00414300752636443;
4490;449;0;26,8897731422314;0;0;0;0;0,130476326810862;-0,00410301531926649;
4500;450;0;26,6302077493388;0;0;0;0;0,129216846529913;-0,00406340915458125;
4510;451;0;26,3731479258622;0;0;0;0;0,127969523937771;-0,00402418530586757;
4520;452;0;26,1185694856879;0;0;0;0;0,126734241676983;-0,00398534008265017;
4530;453;0;25,8664484761693;0;0;0;0;0,125510883522943;-0,0039468698300793;
4540;454;0;25,6167611758734;0;0;0;0;0,124299334372953;-0,00390877092858433;
4550;455;0;25,3694840923487;0;0;0;0;0,12309948023539;-0,00387103979353864;
4560;456;0;25,1245939599151;0;0;0;0;0,121911208218994;-0,00383367287490999;
4570;457;0;24,8820677374744;0;0;0;0;0,12073440652223;-0,00379666665694267;
4580;458;0;24,6418826063431;0;0;0;0;0,119568964422781;-0,0037600176578132;
4590;459;0;24,4040159681049;0;0;0;0;0,118414772267124;-0,00372372242930852;
4600;460;0;24,1684454424849;0;0;0;0;0,117271721460216;-0,00368777755650229;
4610;461;0;23,9351488652435;0;0;0;0;0,116139704455274;-0,00365217965743248;
4620;462;0;23,7041042860911;0;0;0;0;0,115018614743661;-0,00361692538277958;
4630;463;0;23,4752899666232;0;0;0;0;0,113908346844858;-0,00358201141556025;
4640;464;0;23,2486843782747;0;0;0;0;0,112808796296547;-0,00354743447080419;
4650;465;0;23,0242662002944;0;0;0;0;0,111719859644773;-0,00351319129525507;
4660;466;0;22,8020143177392;0;0;0;0;0,110641434434221;-0,00347927866705944;
4670;467;0;22,5819078194872;0;0;0;0;0,10957341919857;-0,0034456933954603;
4680;468;0;22,3639259962704;0;0;0;0;0,108515713450945;-0,0034124323205067;
4690;469;0;22,1480483387261;0;0;0;0;0,107468217674468;-0,00337949231274526;
4700;470;0;21,9342545354673;0;0;0;0;0,106430833312889;-0,00334687027293579;
4710;471;0;21,7225244711715;0;0;0;0;0,105403462761319;-0,00331456313174949;
4720;472;0;21,5128382246883;0;0;0;0;0,104386009357039;-0,00328256784949121;
4730;473;0;21,3051760671651;0;0;0;0;0,103378377370413;-0,00325088141580299;
4740;474;0;21,0995184601905;0;0;0;0;0,102380471995874;-0,0032195008493896;
4750;475;0;20,8958460539566;0;0;0;0;0,101392199343012;-0,00318842319773083;
4760;476;0;20,6941396854376;0;0;0;0;0,100413466427732;-0,00315764553680964;
4770;477;0;20,4943803765876;0;0;0;0;0,0994441811635109;-0,00312716497083176;
4780;478;0;20,2965493325546;0;0;0;0;0,09848425235273;-0,00309697863195857;
4790;479;0;20,100627939912;0;0;0;0;0,0975335896780971;-0,00306708368003261;
4800;480;0;19,9065977649078;0;0;0;0;0,0965921036941458;-0,00303747730231385;
4810;481;0;19,7144405517297;0;0;0;0;0,0956597058188246;-0,00300815671321053;
4820;482;0;19,5241382207877;0;0;0;0;0,0947363083251554;-0,00297911915402405;
4830;483;0;19,3356728670132;0;0;0;0;0,0938218243329874;-0,00295036189268116;
4840;484;0;19,1490267581739;0;0;0;0;0,092916167800816;-0,00292188222348422;
4850;485;0;18,9641823332059;0;0;0;0;0,0920192535176888;-0,00289367746685465;
4860;486;0;18,7811222005611;0;0;0;0;0,0911309970951944;-0,00286574496907521;
4870;487;0;18,599829136571;0;0;0;0;0,0902513149595148;-0,0028380821020475;
4880;488;0;18,4202860838263;0;0;0;0;0,0893801243435646;-0,00281068626304282;
4890;489;0;18,2424761495717;0;0;0;0;0,0885173432792058;-0,0027835548744547;
4900;490;0;18,0663826041166;0;0;0;0;0,0876628905895323;-0,00275668538355978;
4910;491;0;17,8919888792614;0;0;0;0;0,0868166858812363;-0,00273007526227365;
4920;492;0;17,7192785667381;0;0;0;0;0,0859786495370397;-0,00270372200691771;
4930;493;0;17,5482354166669;0;0;0;0;0,0851487027082057;-0,00267762313798037;
4940;494;0;17,3788433360269;0;0;0;0;0,0843267673071208;-0,00265177619988388;
4950;495;0;17,2110863871425;0;0;0;0;0,0835127659999449;-0,00262617876075555;
4960;496;0;17,0449487861833;0;0;0;0;0,0827066221993393;-0,00260082841219522;
4970;497;0;16,8804149016794;0;0;0;0;0,081908260057255;-0,00257572276905416;
4980;498;0;16,7174692530505;0;0;0;0;0,0811176044578019;-0,00255085946920486;
4990;499;0;16,5560965091495;0;0;0;0;0,0803345810101804;-0,0025262361733206;
5000;500;0;16,3962814868199;0;0;0;0;0,0795591160416779;-0,00250185056465857;
5010;501;0;16,2380091494672;0;0;0;0;0,078791136590743;-0,00247770034883676;
5020;502;0;16,0812646056445;0;0;0;0;0,078030570400115;-0,00245378325362344;
5030;503;0;15,926033107651;0;0;0;0;0,0772773459100309;-0,00243009702871799;
5040;504;0;15,7723000501447;0;0;0;0;0,0765313922514885;-0,00240663944554309;
5050;505;0;15,6200509687678;0;0;0;0;0,0757926392395796;-0,00238340829703421;
5060;506;0;15,4692715387866;0;0;0;0;0,0750610173668867;-0,00236040139743143;
5070;507;0;15,3199475737428;0;0;0;0;0,0743364577969459;-0,00233761658207132;
5080;508;0;15,1720650241192;0;0;0;0;0,0736188923577637;-0,00231505170718971;
5090;509;0;15,0256099760179;0;0;0;0;0,0729082535354096;-0,00229270464971321;
5100;510;0;14,8805686498511;0;0;0;0;0,0722044744676605;-0,00227057330706304;
5110;511;0;14,7369273990442;0;0;0;0;0,0715074889377093;-0,00224865559695753;
5120;512;0;14,5946727087525;0;0;0;0;0,0708172313679373;-0,00222694945721358;
5130;513;0;14,4537911945891;0;0;0;0;0,070133636813742;-0,00220545284555518;
5140;514;0;14,314269601366;0;0;0;0;0,0694566409574262;-0,00218416373942121;
5150;515;0;14,1760948018467;0;0;0;0;0,0687861801021508;-0,00216308013577093;
5160;516;0;14,0392537955109;0;0;0;0;0,0681221911659351;-0,00214220005090249;
5170;517;0;13,9037337073318;0;0;0;0;0,0674646116757261;-0,00212152152026135;
5180;518;0;13,7695217865645;0;0;0;0;0,066813379761521;-0,0021010425982555;
5190;519;0;13,636605405546;0;0;0;0;0,0661684341505428;-0,00208076135807489;
5200;520;0;13,5049720585077;0;0;0;0;0,0655297141614782;-0,00206067589150793;
5210;521;0;13,3746093603984;0;0;0;0;0,0648971596987648;-0,00204078430876498;
5220;522;0;13,2455050457188;0;0;0;0;0,0642707112469419;-0,00202108473829576;
5230;523;0;13,1176469673681;0;0;0;0;0,0636503098650463;-0,0020015753266176;
5240;524;0;12,9910230955005;0;0;0;0;0,0630358971810687;-0,00198225423813914;
5250;525;0;12,8656215163936;0;0;0;0;0,0624274153864621;-0,00196311965498719;
5260;526;0;12,7414304313277;0;0;0;0;0,0618248072307018;-0,00194416977683654;
5270;527;0;12,6184381554752;0;0;0;0;0,0612280160158986;-0,00192540282074072;
5280;528;0;12,4966331168015;0;0;0;0;0,060636985591464;-0,00190681702096485;
5290;529;0;12,3760038549762;0;0;0;0;0,0600516603488293;-0,00188841062881706;
5300;530;0;12,2565390202948;0;0;0;0;0,0594719852162109;-0,00187018191248634;
5310;531;0;12,1382273726108;0;0;0;0;0,0588979056534307;-0,00185212915687827;
5320;532;0;12,0210577802782;0;0;0;0;0,0583293676467839;-0,00183425066345388;
5330;533;0;11,9050192191041;0;0;0;0;0,057766317703955;-0,00181654475007176;
5340;534;0;11,7901007713115;0;0;0;0;0,0572087028489884;-0,00179900975082647;
5350;535;0;11,676291624512;0;0;0;0;0,0566564706173021;-0,00178164401589376;
5360;536;0;11,5635810706887;0;0;0;0;0,056109569050751;-0,00176444591137526;
5370;537;0;11,4519585051883;0;0;0;0;0,0555679466927399;-0,00174741381914401;
5380;538;0;11,3414134257239;0;0;0;0;0,0550315525833792;-0,00173054613669421;
5390;539;0;11,2319354313862;0;0;0;0;0,054500336254694;-0,00171384127698737;
5400;540;0;11,1235142216657;0;0;0;0;0,0539742477258728;-0,0016972976683054;
5410;541;0;11,0161395954827;0;0;0;0;0,0534532374985665;-0,0016809137541014;
5420;542;0;10,9098014502281;0;0;0;0;0,0529372565522301;-0,00166468799285413;
5430;543;0;10,8044897808127;0;0;0;0;0,052426256339512;-0,00164861885792178;
5440;544;0;10,7001946787259;0;0;0;0;0,0519201887816829;-0,00163270483740141;
5450;545;0;10,5969063311032;0;0;0;0;0,0514190062641184;-0,00161694443398075;
5460;546;0;10,4946150198032;0;0;0;0;0,0509226616318109;-0,00160133616480529;
5470;547;0;10,3933111204931;0;0;0;0;0,050431108184942;-0,00158587856132975;
5480;548;0;10,2929851017433;0;0;0;0;0,0499442996744795;-0,00157057016918882;
5490;549;0;10,1936275241304;0;0;0;0;0,0494621902978342;-0,00155540954805267;
5500;550;0;10,0952290393494;0;0;0;0;0,0489847346945431;-0,00154039527149796;
5510;551;0;9,99778038933366;0;0;0;0;0,0485118879420069;-0,00152552592686905;
5520;552;0;9,90127240538434;0;0;0;0;0,0480436055512622;-0,00151080011514571;
5530;553;0;9,80569600730741;0;0;0;0;0,047579843462794;-0,00149621645081321;
5540;554;0;9,71104220255944;0;0;0;0;0,0471205580423903;-0,00148177356173218;
5550;555;0;9,61730208540147;0;0;0;0;0,0466657060770391;-0,00146747008900694;
5560;556;0;9,52446683606115;0;0;0;0;0,0462152447708601;-0,00145330468686;
5570;557;0;9,43252771990282;0;0;0;0;0,0457691317410806;-0,00143927602250299;
5580;558;0;9,34147608660579;0;0;0;0;0,0453273250140437;-0,00142538277601556;
5590;559;0;9,25130336935038;0;0;0;0;0,0448897830212641;-0,00141162364021635;
5600;560;0;9,16200108401192;0;0;0;0;0,0444564645955134;-0,00139799732054291;
5610;561;0;9,07356082836249;0;0;0;0;0,0440273289669494;-0,00138450253492811;
5620;562;0;8,9859742812804;0;0;0;0;0,0436023357592762;-0,00137113801368294;
5630;563;0;8,89923320196724;0;0;0;0;0,0431814449859502;-0,00135790249937257;
5640;564;0;8,81332942917253;0;0;0;0;0,042764617046415;-0,0013447947467003;
5650;565;0;8,72825488042589;0;0;0;0;0,0423518127223753;-0,00133181352239115;
5660;566;0;8,64400155127652;0;0;0;0;0,0419429931741092;-0,00131895760507328;
5670;567;0;8,56056151454012;0;0;0;0;0,0415381199368102;-0,00130622578516709;
5680;568;0;8,47792691955304;0;0;0;0;0,0411371549169718;-0,00129361686476698;
5690;569;0;8,39608999143361;0;0;0;0;0,040740060388802;-0,00128112965753108;
5700;570;0;8,31504303035066;0;0;0;0;0,040346798990673;-0,00126876298856937;
5710;571;0;8,23477841079899;0;0;0;0;0,0399573337216068;-0,0012565156943331;
5720;572;0;8,155288580882;0;0;0;0;0,0395716279377935;-0,0012443866225052;
5730;573;0;8,07656606160107;0;0;0;0;0,0391896453491437;-0,00123237463189185;
5740;574;0;7,99860344615193;0;0;0;0;0,0388113500158746;-0,00122047859231478;
5750;575;0;7,92139339922774;0;0;0;0;0,0384367063451274;-0,00120869738450563;
5760;576;0;7,84492865632896;0;0;0;0;0,0380656790876196;-0,00119702989999992;
5770;577;0;7,76920202307982;0;0;0;0;0,0376982333343272;-0,00118547504103378;
5780;578;0;7,69420637455144;0;0;0;0;0,0373343345132023;-0,00117403172043867;
5790;579;0;7,61993465459146;0;0;0;0;0,036973948385917;-0,00116269886154219;
5800;580;0;7,54637987516015;0;0;0;0;0,0366170410446459;-0,00115147539806343;
5810;581;0;7,47353511567289;0;0;0;0;0,0362635789088722;-0,00114036027401543;
5820;582;0;7,40139352234909;0;0;0;0;0,0359135287222314;-0,00112935244360324;
5830;583;0;7,32994830756727;0;0;0;0;0,0355668575493793;-0,0011184508711285;
5840;584;0;7,25919274922646;0;0;0;0;0,0352235327728953;-0,00110765453088951;
5850;585;0;7,18912019011377;0;0;0;0;0,034883522090213;-0,00109696240708551;
5860;586;0;7,11972403727794;0;0;0;0;0,0345467935105806;-0,00108637349372137;
5870;587;0;7,05099776140913;0;0;0;0;0,0342133153520511;-0,0010758867945127;
5880;588;0;6,9829348962245;0;0;0;0;0,0338830562385007;-0,00106550132279309;
5890;589;0;6,91552903785988;0;0;0;0;0,0335559850966795;-0,00105521610141834;
5900;590;0;6,84877384426723;0;0;0;0;0,0332320711532839;-0,00104503016267854;
5910;591;0;6,7826630346179;0;0;0;0;0,0329112839320635;-0,00103494254820446;
5920;592;0;6,71719038871173;0;0;0;0;0,0325935932509544;-0,00102495230887717;
5930;593;0;6,65234974639177;0;0;0;0;0,0322789692192373;-0,00101505850474054;
5940;594;0;6,58813500696471;0;0;0;0;0,0319673822347271;-0,00100526020491087;
5950;595;0;6,52454012862687;0;0;0;0;0,0316588029809856;-0,000995556487491445;
5960;596;0;6,46155912789575;0;0;0;0;0,0313532024245658;-0,000985946439483409;
5970;597;0;6,39918607904705;0;0;0;0;0,0310505518122781;-0,000976429156701542;
5980;598;0;6,33741511355713;0;0;0;0;0,0307508226684861;-0,000967003743688466;
5990;599;0;6,27624041955086;0;0;0;0;0,0304539867924262;-0,000957669313631226;
